"2_n256d8r;	cg;	0.904019;	61329.98;	239.57;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8r;	layoutedges:size_256/n256d8r.edges;	platformfile:platforms/2_n256d8r.xml;	hostfile:platforms/2_n256d8r.txt;	benchname:cg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-4-4-4-4;	mg;	0.0774746;	387102.63;	1512.12;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-4-4-4-4;	layoutedges:size_256/torus-4-4-4-4.edges;	platformfile:platforms/2_torus-4-4-4-4.xml;	hostfile:platforms/2_torus-4-4-4-4.txt;	benchname:mg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-16-16;	bt;	0.772203;	916787.38;	3581.2;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-16-16;	layoutedges:size_256/torus-16-16.edges;	platformfile:platforms/2_torus-16-16.xml;	hostfile:platforms/2_torus-16-16.txt;	benchname:bt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4g;	cg;	1.06653;	51987.33;	203.08;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4g;	layoutedges:size_256/n256d4g.edges;	platformfile:platforms/2_n256d4g.xml;	hostfile:platforms/2_n256d4g.txt;	benchname:cg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4r;	cg;	1.16496;	47593.49;	185.91;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4r;	layoutedges:size_256/n256d4r.edges;	platformfile:platforms/2_n256d4r.xml;	hostfile:platforms/2_n256d4r.txt;	benchname:cg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-4-4-4-4;	bt;	0.931134;	759095.09;	2965.22;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-4-4-4-4;	layoutedges:size_256/torus-4-4-4-4.edges;	platformfile:platforms/2_torus-4-4-4-4.xml;	hostfile:platforms/2_torus-4-4-4-4.txt;	benchname:bt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-16-16;	sp;	1.39348;	255801.56;	999.22;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-16-16;	layoutedges:size_256/torus-16-16.edges;	platformfile:platforms/2_torus-16-16.xml;	hostfile:platforms/2_torus-16-16.txt;	benchname:sp;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8g;	bt;	0.375211;	1883466.49;	7357.29;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8g;	layoutedges:size_256/n256d8g.edges;	platformfile:platforms/2_n256d8g.xml;	hostfile:platforms/2_n256d8g.txt;	benchname:bt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-16-16;	lu;	1.45508;	345699.71;	1350.39;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-16-16;	layoutedges:size_256/torus-16-16.edges;	platformfile:platforms/2_torus-16-16.xml;	hostfile:platforms/2_torus-16-16.txt;	benchname:lu;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8r;	bt;	0.414167;	1706477.39;	6665.93;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8r;	layoutedges:size_256/n256d8r.edges;	platformfile:platforms/2_n256d8r.xml;	hostfile:platforms/2_n256d8r.txt;	benchname:bt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
