job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
307,w0,delay_is.C.16,4277.543199,16,66.000000,1,COMPLETED_SUCCESSFULLY,4277.544999,5.590000,4283.134999,0.001800,5.591800,1.000322,15 18-20 32-43,-1.000000,""
299,w0,delay_lu.B.2,4150.030268,2,212.000000,1,COMPLETED_SUCCESSFULLY,4150.032068,140.950000,4290.982068,0.001800,140.951800,1.000013,5-6,-1.000000,""
306,w0,delay_lu.B.16,4266.979509,16,86.000000,1,COMPLETED_SUCCESSFULLY,4266.981309,25.905000,4292.886309,0.001800,25.906800,1.000069,1 7 9-10 14 21-31,-1.000000,""
303,w0,delay_ft.B.2,4238.876900,2,123.000000,1,COMPLETED_SUCCESSFULLY,4238.878700,62.080000,4300.958700,0.001800,62.081800,1.000029,4 8,-1.000000,""
295,w0,delay_ft.C.2,4087.164174,2,399.000000,1,COMPLETED_SUCCESSFULLY,4087.165974,265.800000,4352.965974,0.001801,265.801801,1.000007,0 2,-1.000000,""
308,w0,delay_ft.B.2,4300.414730,2,123.000000,1,COMPLETED_SUCCESSFULLY,4300.416530,62.080000,4362.496530,0.001800,62.081800,1.000029,1 5,-1.000000,""
313,w0,delay_is.B.1,4382.469808,1,70.000000,1,COMPLETED_SUCCESSFULLY,4382.471608,9.257000,4391.728608,0.001800,9.258800,1.000194,1,-1.000000,""
314,w0,delay_is.B.2,4397.002265,2,67.000000,1,COMPLETED_SUCCESSFULLY,4397.004065,6.609000,4403.613065,0.001800,6.610800,1.000272,1 5,-1.000000,""
311,w0,delay_ft.B.2,4355.164729,2,123.000000,1,COMPLETED_SUCCESSFULLY,4355.166529,62.080000,4417.246529,0.001800,62.081800,1.000029,0 2,-1.000000,""
310,w0,delay_ft.B.1,4331.170848,1,149.000000,1,COMPLETED_SUCCESSFULLY,4331.172648,88.510000,4419.682648,0.001800,88.511800,1.000020,7,-1.000000,""
291,w0,delay_ft.C.1,4036.949752,1,580.000000,1,COMPLETED_SUCCESSFULLY,4036.951552,386.480000,4423.431552,0.001800,386.481800,1.000005,13,-1.000000,""
316,w0,delay_is.B.1,4432.900100,1,70.000000,1,COMPLETED_SUCCESSFULLY,4432.901900,9.257000,4442.158900,0.001800,9.258800,1.000194,0,-1.000000,""
318,w0,delay_is.B.1,4448.048076,1,70.000000,1,COMPLETED_SUCCESSFULLY,4448.049876,9.257000,4457.306876,0.001800,9.258800,1.000194,0,-1.000000,""
319,w0,delay_is.B.1,4455.808824,1,70.000000,1,COMPLETED_SUCCESSFULLY,4455.810624,9.257000,4465.067624,0.001800,9.258800,1.000194,7,-1.000000,""
317,w0,delay_ft.B.2,4437.085847,2,123.000000,1,COMPLETED_SUCCESSFULLY,4437.087647,62.080000,4499.167647,0.001800,62.081800,1.000029,2 5,-1.000000,""
312,w0,delay_lu.B.2,4361.172647,2,212.000000,1,COMPLETED_SUCCESSFULLY,4361.174447,140.950000,4502.124447,0.001800,140.951800,1.000013,8-9,-1.000000,""
324,w0,delay_is.C.16,4497.622935,16,66.000000,1,COMPLETED_SUCCESSFULLY,4497.624735,5.590000,4503.214735,0.001800,5.591800,1.000322,21-36,-1.000000,""
315,w0,delay_ft.B.1,4415.121104,1,149.000000,1,COMPLETED_SUCCESSFULLY,4415.122904,88.510000,4503.632904,0.001800,88.511800,1.000020,1,-1.000000,""
322,w0,delay_is.C.4,4487.796581,4,77.000000,1,COMPLETED_SUCCESSFULLY,4487.798381,16.684000,4504.482381,0.001800,16.685800,1.000108,13-15 18,-1.000000,""
280,w0,delay_lu.C.2,3934.847910,2,891.000000,1,COMPLETED_SUCCESSFULLY,3934.849710,593.590000,4528.439710,0.001800,593.591800,1.000003,11-12,-1.000000,""
326,w0,delay_is.B.2,4537.391311,2,67.000000,1,COMPLETED_SUCCESSFULLY,4537.393111,6.609000,4544.002111,0.001800,6.610800,1.000272,5 8,-1.000000,""
286,w0,delay_lu.C.2,3983.016528,2,891.000000,1,COMPLETED_SUCCESSFULLY,3983.018328,593.590000,4576.608328,0.001800,593.591800,1.000003,16-17,-1.000000,""
302,w0,delay_ft.C.1,4206.483513,1,580.000000,1,COMPLETED_SUCCESSFULLY,4206.485313,386.480000,4592.965313,0.001800,386.481800,1.000005,3,-1.000000,""
321,w0,delay_lu.B.2,4468.338662,2,212.000000,1,COMPLETED_SUCCESSFULLY,4468.340462,140.950000,4609.290462,0.001800,140.951800,1.000013,7 10,-1.000000,""
330,w0,delay_is.C.2,4586.119893,2,87.000000,1,COMPLETED_SUCCESSFULLY,4586.121693,26.481000,4612.602693,0.001800,26.482800,1.000068,12-13,-1.000000,""
323,w0,delay_lu.B.2,4490.851380,2,212.000000,1,COMPLETED_SUCCESSFULLY,4490.853180,140.950000,4631.803180,0.001800,140.951800,1.000013,19-20,-1.000000,""
328,w0,delay_ft.B.1,4553.346261,1,149.000000,1,COMPLETED_SUCCESSFULLY,4553.348061,88.510000,4641.858061,0.001800,88.511800,1.000020,5,-1.000000,""
325,w0,delay_lu.B.2,4510.223888,2,212.000000,1,COMPLETED_SUCCESSFULLY,4510.225688,140.950000,4651.175688,0.001801,140.951801,1.000013,1-2,-1.000000,""
332,w0,delay_lu.B.8,4604.978905,8,109.000000,1,COMPLETED_SUCCESSFULLY,4604.980705,48.800000,4653.780705,0.001800,48.801800,1.000037,3 15-18 21-23,-1.000000,""
334,w0,delay_is.C.4,4649.320822,4,77.000000,1,COMPLETED_SUCCESSFULLY,4649.322622,16.684000,4666.006622,0.001800,16.685800,1.000108,5 10 12-13,-1.000000,""
327,w0,delay_lu.B.2,4540.416858,2,212.000000,1,COMPLETED_SUCCESSFULLY,4540.418658,140.950000,4681.368658,0.001800,140.951800,1.000013,9 11,-1.000000,""
333,w0,delay_ft.B.1,4629.442078,1,149.000000,1,COMPLETED_SUCCESSFULLY,4629.443879,88.510000,4717.953879,0.001801,88.511801,1.000020,7,-1.000000,""
320,w0,delay_lu.B.1,4459.104142,1,420.000000,1,COMPLETED_SUCCESSFULLY,4459.105942,279.990000,4739.095942,0.001800,279.991800,1.000006,0,-1.000000,""
338,w0,delay_is.C.2,4721.205631,2,87.000000,1,COMPLETED_SUCCESSFULLY,4721.207431,26.481000,4747.688431,0.001801,26.482801,1.000068,7 13,-1.000000,""
341,w0,delay_is.C.4,4777.286227,4,77.000000,1,COMPLETED_SUCCESSFULLY,4777.288027,16.684000,4793.972027,0.001800,16.685800,1.000108,16-19,-1.000000,""
339,w0,delay_ft.B.2,4739.716339,2,123.000000,1,COMPLETED_SUCCESSFULLY,4739.718139,62.080000,4801.798139,0.001800,62.081800,1.000029,0 15,-1.000000,""
345,w0,delay_is.B.2,4808.282408,2,67.000000,1,COMPLETED_SUCCESSFULLY,4808.284208,6.609000,4814.893208,0.001800,6.610800,1.000272,0 15,-1.000000,""
336,w0,delay_lu.B.2,4686.665507,2,212.000000,1,COMPLETED_SUCCESSFULLY,4686.667307,140.950000,4827.617307,0.001800,140.951800,1.000013,3 5,-1.000000,""
343,w0,delay_ft.B.4,4796.637068,4,96.000000,1,COMPLETED_SUCCESSFULLY,4796.638868,35.932000,4832.570868,0.001800,35.933800,1.000050,16-19,-1.000000,""
337,w0,delay_ft.C.4,4706.701956,4,228.000000,1,COMPLETED_SUCCESSFULLY,4706.703756,151.940000,4858.643756,0.001800,151.941800,1.000012,9-12,-1.000000,""
342,w0,delay_ft.B.1,4787.242356,1,149.000000,1,COMPLETED_SUCCESSFULLY,4787.244156,88.510000,4875.754156,0.001800,88.511800,1.000020,20,-1.000000,""
350,w0,delay_is.B.2,4884.525415,2,67.000000,1,COMPLETED_SUCCESSFULLY,4884.527215,6.609000,4891.136215,0.001800,6.610800,1.000272,16-17,-1.000000,""
309,w0,delay_lu.C.2,4310.613472,2,891.000000,1,COMPLETED_SUCCESSFULLY,4310.615272,593.590000,4904.205272,0.001800,593.591800,1.000003,4 6,-1.000000,""
346,w0,delay_lu.B.4,4825.939490,4,148.000000,1,COMPLETED_SUCCESSFULLY,4825.941290,87.690000,4913.631290,0.001800,87.691800,1.000021,0 15 23-24,-1.000000,""
348,w0,delay_ft.B.2,4869.158899,2,123.000000,1,COMPLETED_SUCCESSFULLY,4869.160699,62.080000,4931.240699,0.001800,62.081800,1.000029,9-10,-1.000000,""
335,w0,delay_ft.C.2,4665.816743,2,399.000000,1,COMPLETED_SUCCESSFULLY,4665.818543,265.800000,4931.618543,0.001800,265.801800,1.000007,1-2,-1.000000,""
329,w0,delay_ft.C.1,4560.617934,1,580.000000,1,COMPLETED_SUCCESSFULLY,4560.619734,386.480000,4947.099734,0.001800,386.481800,1.000005,8,-1.000000,""
356,w0,delay_is.B.2,4967.399186,2,67.000000,1,COMPLETED_SUCCESSFULLY,4967.400986,6.609000,4974.009986,0.001800,6.610800,1.000272,8 10,-1.000000,""
331,w0,delay_ft.C.1,4592.955545,1,580.000000,1,COMPLETED_SUCCESSFULLY,4592.957345,386.480000,4979.437345,0.001800,386.481800,1.000005,14,-1.000000,""
347,w0,delay_lu.B.2,4854.453508,2,212.000000,1,COMPLETED_SUCCESSFULLY,4854.455309,140.950000,4995.405309,0.001801,140.951801,1.000013,3 5,-1.000000,""
359,w0,delay_is.C.2,4993.466157,2,87.000000,1,COMPLETED_SUCCESSFULLY,4993.467957,26.481000,5019.948957,0.001800,26.482800,1.000068,20 23,-1.000000,""
340,w0,delay_ft.C.2,4756.163911,2,399.000000,1,COMPLETED_SUCCESSFULLY,4756.165711,265.800000,5021.965711,0.001800,265.801800,1.000007,7 13,-1.000000,""
362,w0,delay_is.C.4,5010.652284,4,77.000000,1,COMPLETED_SUCCESSFULLY,5010.654084,16.684000,5027.338084,0.001800,16.685800,1.000108,25-28,-1.000000,""
352,w0,delay_lu.B.2,4902.796181,2,212.000000,1,COMPLETED_SUCCESSFULLY,4902.797981,140.950000,5043.747981,0.001800,140.951800,1.000013,16-17,-1.000000,""
363,w0,delay_is.B.1,5037.754234,1,70.000000,1,COMPLETED_SUCCESSFULLY,5037.756034,9.257000,5047.013034,0.001800,9.258800,1.000194,7,-1.000000,""
358,w0,delay_ft.B.2,4988.109109,2,123.000000,1,COMPLETED_SUCCESSFULLY,4988.110909,62.080000,5050.190909,0.001800,62.081800,1.000029,14-15,-1.000000,""
353,w0,delay_lu.B.2,4918.432876,2,212.000000,1,COMPLETED_SUCCESSFULLY,4918.434676,140.950000,5059.384676,0.001800,140.951800,1.000013,0 4,-1.000000,""
367,w0,delay_is.B.4,5081.414952,4,64.000000,1,COMPLETED_SUCCESSFULLY,5081.416752,3.993000,5085.409752,0.001800,3.994800,1.000451,23 25-27,-1.000000,""
361,w0,delay_ft.B.1,5004.603998,1,149.000000,1,COMPLETED_SUCCESSFULLY,5004.605798,88.510000,5093.115798,0.001800,88.511800,1.000020,24,-1.000000,""
357,w0,delay_lu.B.2,4980.277658,2,212.000000,1,COMPLETED_SUCCESSFULLY,4980.279458,140.950000,5121.229458,0.001800,140.951800,1.000013,8 10,-1.000000,""
370,w0,delay_is.B.2,5127.946521,2,67.000000,1,COMPLETED_SUCCESSFULLY,5127.948321,6.609000,5134.557321,0.001800,6.610800,1.000272,8 10,-1.000000,""
364,w0,delay_ft.B.1,5049.220474,1,149.000000,1,COMPLETED_SUCCESSFULLY,5049.222274,88.510000,5137.732274,0.001800,88.511800,1.000020,7,-1.000000,""
349,w0,delay_ft.C.2,4883.951421,2,399.000000,1,COMPLETED_SUCCESSFULLY,4883.953221,265.800000,5149.753221,0.001800,265.801800,1.000007,11-12,-1.000000,""
369,w0,delay_ft.B.2,5110.163570,2,123.000000,1,COMPLETED_SUCCESSFULLY,5110.165370,62.080000,5172.245370,0.001800,62.081800,1.000029,24 28,-1.000000,""
372,w0,delay_is.B.2,5168.383701,2,67.000000,1,COMPLETED_SUCCESSFULLY,5168.385501,6.609000,5174.994501,0.001800,6.610800,1.000272,10-11,-1.000000,""
371,w0,delay_is.C.2,5154.663900,2,87.000000,1,COMPLETED_SUCCESSFULLY,5154.665700,26.481000,5181.146700,0.001800,26.482800,1.000068,7-8,-1.000000,""
373,w0,delay_is.C.4,5183.646456,4,77.000000,1,COMPLETED_SUCCESSFULLY,5183.648256,16.684000,5200.332256,0.001800,16.685800,1.000108,7-8 10-11,-1.000000,""
365,w0,delay_ft.C.4,5052.756153,4,228.000000,1,COMPLETED_SUCCESSFULLY,5052.757953,151.940000,5204.697953,0.001801,151.941801,1.000012,13-16,-1.000000,""
354,w0,delay_ft.C.2,4939.867291,2,399.000000,1,COMPLETED_SUCCESSFULLY,4939.869091,265.800000,5205.669091,0.001800,265.801800,1.000007,1-2,-1.000000,""
355,w0,delay_ft.C.2,4943.408531,2,399.000000,1,COMPLETED_SUCCESSFULLY,4943.410331,265.800000,5209.210331,0.001800,265.801800,1.000007,6 9,-1.000000,""
366,w0,delay_ft.C.4,5069.741700,4,228.000000,1,COMPLETED_SUCCESSFULLY,5069.743500,151.940000,5221.683500,0.001800,151.941800,1.000012,0 4 17 20,-1.000000,""
360,w0,delay_ft.C.2,5000.911562,2,399.000000,1,COMPLETED_SUCCESSFULLY,5000.913362,265.800000,5266.713362,0.001800,265.801800,1.000007,3 5,-1.000000,""
381,w0,delay_is.B.2,5262.248330,2,67.000000,1,COMPLETED_SUCCESSFULLY,5262.250130,6.609000,5268.859130,0.001800,6.610800,1.000272,11 13,-1.000000,""
376,w0,delay_ft.B.2,5216.990616,2,123.000000,1,COMPLETED_SUCCESSFULLY,5216.992416,62.080000,5279.072416,0.001800,62.081800,1.000029,1-2,-1.000000,""
380,w0,delay_is.C.2,5252.807762,2,87.000000,1,COMPLETED_SUCCESSFULLY,5252.809562,26.481000,5279.290562,0.001800,26.482800,1.000068,9-10,-1.000000,""
382,w0,delay_is.B.2,5278.655587,2,67.000000,1,COMPLETED_SUCCESSFULLY,5278.657387,6.609000,5285.266387,0.001800,6.610800,1.000272,3 5,-1.000000,""
384,w0,delay_is.B.1,5313.440533,1,70.000000,1,COMPLETED_SUCCESSFULLY,5313.442333,9.257000,5322.699333,0.001800,9.258800,1.000194,2,-1.000000,""
385,w0,delay_is.B.1,5327.285456,1,70.000000,1,COMPLETED_SUCCESSFULLY,5327.287256,9.257000,5336.544256,0.001800,9.258800,1.000194,2,-1.000000,""
377,w0,delay_lu.B.2,5219.820783,2,212.000000,1,COMPLETED_SUCCESSFULLY,5219.822583,140.950000,5360.772583,0.001800,140.951800,1.000013,6-7,-1.000000,""
368,w0,delay_lu.C.4,5091.900258,4,436.000000,1,COMPLETED_SUCCESSFULLY,5091.902058,290.530000,5382.432058,0.001800,290.531800,1.000006,23 25-27,-1.000000,""
379,w0,delay_lu.B.2,5250.075680,2,212.000000,1,COMPLETED_SUCCESSFULLY,5250.077480,140.950000,5391.027480,0.001800,140.951800,1.000013,4 8,-1.000000,""
344,w0,delay_lu.C.2,4800.564901,2,891.000000,1,COMPLETED_SUCCESSFULLY,4800.566701,593.590000,5394.156701,0.001800,593.591800,1.000003,21-22,-1.000000,""
386,w0,delay_lu.B.8,5346.003401,8,109.000000,1,COMPLETED_SUCCESSFULLY,5346.005201,48.800000,5394.805201,0.001800,48.801800,1.000037,2-3 5 9-11 13-14,-1.000000,""
383,w0,delay_ft.B.1,5307.595862,1,149.000000,1,COMPLETED_SUCCESSFULLY,5307.597662,88.510000,5396.107662,0.001800,88.511800,1.000020,1,-1.000000,""
393,w0,delay_is.B.4,5424.187666,4,64.000000,1,COMPLETED_SUCCESSFULLY,5424.189466,3.993000,5428.182466,0.001800,3.994800,1.000451,3-5 8,-1.000000,""
395,w0,delay_is.C.8,5451.268828,8,70.000000,1,COMPLETED_SUCCESSFULLY,5451.270628,9.567000,5460.837628,0.001800,9.568800,1.000188,5 8-11 13-14 21,-1.000000,""
375,w0,delay_ft.C.2,5196.516897,2,399.000000,1,COMPLETED_SUCCESSFULLY,5196.518697,265.800000,5462.318697,0.001800,265.801800,1.000007,24 28,-1.000000,""
351,w0,delay_lu.C.2,4890.493015,2,891.000000,1,COMPLETED_SUCCESSFULLY,4890.494815,593.590000,5484.084815,0.001800,593.591800,1.000003,18-19,-1.000000,""
392,w0,delay_ft.B.1,5411.700119,1,149.000000,1,COMPLETED_SUCCESSFULLY,5411.701919,88.510000,5500.211919,0.001800,88.511800,1.000020,2,-1.000000,""
397,w0,delay_is.B.1,5494.570990,1,70.000000,1,COMPLETED_SUCCESSFULLY,5494.572790,9.257000,5503.829790,0.001800,9.258800,1.000194,11,-1.000000,""
398,w0,delay_ft.B.2,5503.430769,2,123.000000,1,COMPLETED_SUCCESSFULLY,5503.432569,62.080000,5565.512569,0.001800,62.081800,1.000029,2 13,-1.000000,""
374,w0,delay_ft.C.1,5187.969045,1,580.000000,1,COMPLETED_SUCCESSFULLY,5187.970845,386.480000,5574.450845,0.001800,386.481800,1.000005,12,-1.000000,""
402,w0,delay_is.C.4,5560.275592,4,77.000000,1,COMPLETED_SUCCESSFULLY,5560.277392,16.684000,5576.961392,0.001800,16.685800,1.000108,26-29,-1.000000,""
401,w0,delay_ft.B.2,5530.146951,2,123.000000,1,COMPLETED_SUCCESSFULLY,5530.148751,62.080000,5592.228751,0.001800,62.081800,1.000029,24-25,-1.000000,""
400,w0,delay_lu.B.4,5519.478499,4,148.000000,1,COMPLETED_SUCCESSFULLY,5519.480299,87.690000,5607.170299,0.001800,87.691800,1.000021,18-19 21-22,-1.000000,""
378,w0,delay_ft.C.1,5235.178872,1,580.000000,1,COMPLETED_SUCCESSFULLY,5235.180672,386.480000,5621.660672,0.001800,386.481800,1.000005,0,-1.000000,""
387,w0,delay_ft.C.2,5358.716861,2,399.000000,1,COMPLETED_SUCCESSFULLY,5358.718661,265.800000,5624.518661,0.001800,265.801800,1.000007,15-16,-1.000000,""
396,w0,delay_ft.C.4,5474.463431,4,228.000000,1,COMPLETED_SUCCESSFULLY,5474.465231,151.940000,5626.405231,0.001800,151.941800,1.000012,5 8-10,-1.000000,""
388,w0,delay_ft.C.2,5366.365216,2,399.000000,1,COMPLETED_SUCCESSFULLY,5366.367016,265.800000,5632.167016,0.001800,265.801800,1.000007,6-7,-1.000000,""
399,w0,delay_lu.B.2,5510.857509,2,212.000000,1,COMPLETED_SUCCESSFULLY,5510.859309,140.950000,5651.809309,0.001800,140.951800,1.000013,11 14,-1.000000,""
408,w0,delay_is.B.1,5650.900416,1,70.000000,1,COMPLETED_SUCCESSFULLY,5650.902216,9.257000,5660.159216,0.001800,9.258800,1.000194,6,-1.000000,""
409,w0,delay_is.B.4,5671.609001,4,64.000000,1,COMPLETED_SUCCESSFULLY,5671.610801,3.993000,5675.603801,0.001800,3.994800,1.000451,6-7 10-11,-1.000000,""
406,w0,delay_ft.B.2,5617.068770,2,123.000000,1,COMPLETED_SUCCESSFULLY,5617.070570,62.080000,5679.150570,0.001800,62.081800,1.000029,18-19,-1.000000,""
407,w0,delay_lu.B.4,5631.206529,4,148.000000,1,COMPLETED_SUCCESSFULLY,5631.208329,87.690000,5718.898329,0.001800,87.691800,1.000021,0 5 8-9,-1.000000,""
413,w0,delay_is.C.4,5705.980417,4,77.000000,1,COMPLETED_SUCCESSFULLY,5705.982217,16.684000,5722.666217,0.001800,16.685800,1.000108,29-32,-1.000000,""
389,w0,delay_ft.C.1,5368.560932,1,580.000000,1,COMPLETED_SUCCESSFULLY,5368.562732,386.480000,5755.042732,0.001800,386.481800,1.000005,17,-1.000000,""
418,w0,delay_is.B.1,5760.480746,1,70.000000,1,COMPLETED_SUCCESSFULLY,5760.482546,9.257000,5769.739546,0.001800,9.258800,1.000194,36,-1.000000,""
411,w0,delay_ft.C.8,5696.826416,8,141.000000,1,COMPLETED_SUCCESSFULLY,5696.828216,80.710000,5777.538216,0.001800,80.711800,1.000022,14-16 18-19 21-22 24,-1.000000,""
412,w0,delay_lu.B.4,5700.538138,4,148.000000,1,COMPLETED_SUCCESSFULLY,5700.539939,87.690000,5788.229939,0.001801,87.691801,1.000021,25-28,-1.000000,""
391,w0,delay_ft.C.1,5404.270159,1,580.000000,1,COMPLETED_SUCCESSFULLY,5404.271960,386.480000,5790.751960,0.001800,386.481800,1.000005,1,-1.000000,""
421,w0,delay_is.C.2,5796.856279,2,87.000000,1,COMPLETED_SUCCESSFULLY,5796.858079,26.481000,5823.339079,0.001800,26.482800,1.000068,1 22,-1.000000,""
423,w0,delay_is.B.2,5822.164561,2,67.000000,1,COMPLETED_SUCCESSFULLY,5822.166361,6.609000,5828.775361,0.001800,6.610800,1.000272,26-27,-1.000000,""
410,w0,delay_ft.C.4,5683.069696,4,228.000000,1,COMPLETED_SUCCESSFULLY,5683.071496,151.940000,5835.011496,0.001800,151.941800,1.000012,6-7 10-11,-1.000000,""
424,w0,delay_is.B.1,5828.855045,1,70.000000,1,COMPLETED_SUCCESSFULLY,5828.856845,9.257000,5838.113845,0.001800,9.258800,1.000194,1,-1.000000,""
403,w0,delay_lu.B.1,5588.510066,1,420.000000,1,COMPLETED_SUCCESSFULLY,5588.511866,279.990000,5868.501866,0.001800,279.991800,1.000006,2,-1.000000,""
419,w0,delay_lu.B.4,5782.650067,4,148.000000,1,COMPLETED_SUCCESSFULLY,5782.651867,87.690000,5870.341867,0.001800,87.691800,1.000021,14-16 18,-1.000000,""
414,w0,delay_ft.C.4,5725.172479,4,228.000000,1,COMPLETED_SUCCESSFULLY,5725.174279,151.940000,5877.114279,0.001800,151.941800,1.000012,0 5 8-9,-1.000000,""
426,w0,delay_is.B.2,5879.961736,2,67.000000,1,COMPLETED_SUCCESSFULLY,5879.963536,6.609000,5886.572536,0.001800,6.610800,1.000272,0 2,-1.000000,""
405,w0,delay_lu.B.1,5606.592666,1,420.000000,1,COMPLETED_SUCCESSFULLY,5606.594466,279.990000,5886.584466,0.001800,279.991800,1.000006,13,-1.000000,""
416,w0,delay_lu.B.2,5748.992987,2,212.000000,1,COMPLETED_SUCCESSFULLY,5748.994787,140.950000,5889.944787,0.001800,140.951800,1.000013,31-32,-1.000000,""
425,w0,delay_ft.B.4,5857.728930,4,96.000000,1,COMPLETED_SUCCESSFULLY,5857.730730,35.932000,5893.662730,0.001800,35.933800,1.000050,1 6-7 10,-1.000000,""
422,w0,delay_lu.B.2,5803.820704,2,212.000000,1,COMPLETED_SUCCESSFULLY,5803.822504,140.950000,5944.772504,0.001800,140.951800,1.000013,24-25,-1.000000,""
428,w0,delay_ft.B.2,5903.903445,2,123.000000,1,COMPLETED_SUCCESSFULLY,5903.905245,62.080000,5965.985245,0.001800,62.081800,1.000029,1-2,-1.000000,""
404,w0,delay_ft.C.1,5592.812894,1,580.000000,1,COMPLETED_SUCCESSFULLY,5592.814694,386.480000,5979.294694,0.001800,386.481800,1.000005,12,-1.000000,""
432,w0,delay_is.B.2,5975.109663,2,67.000000,1,COMPLETED_SUCCESSFULLY,5975.111463,6.609000,5981.720463,0.001800,6.610800,1.000272,1-2,-1.000000,""
390,w0,delay_lu.C.2,5389.880029,2,891.000000,1,COMPLETED_SUCCESSFULLY,5389.881829,593.590000,5983.471829,0.001800,593.591800,1.000003,20 23,-1.000000,""
427,w0,delay_ft.B.1,5897.550873,1,149.000000,1,COMPLETED_SUCCESSFULLY,5897.552673,88.510000,5986.062673,0.001800,88.511800,1.000020,0,-1.000000,""
434,w0,delay_is.B.2,6007.257921,2,67.000000,1,COMPLETED_SUCCESSFULLY,6007.259721,6.609000,6013.868721,0.001800,6.610800,1.000272,2 10,-1.000000,""
394,w0,delay_lu.C.2,5441.635095,2,891.000000,1,COMPLETED_SUCCESSFULLY,5441.636895,593.590000,6035.226895,0.001800,593.591800,1.000003,3-4,-1.000000,""
417,w0,delay_lu.C.4,5755.140067,4,436.000000,1,COMPLETED_SUCCESSFULLY,5755.141867,290.530000,6045.671867,0.001800,290.531800,1.000006,17 33-35,-1.000000,""
420,w0,delay_ft.C.2,5786.185073,2,399.000000,1,COMPLETED_SUCCESSFULLY,5786.186873,265.800000,6051.986873,0.001800,265.801800,1.000007,19 21,-1.000000,""
437,w0,delay_is.B.4,6058.738675,4,64.000000,1,COMPLETED_SUCCESSFULLY,6058.740475,3.993000,6062.733475,0.001800,3.994800,1.000451,11-14,-1.000000,""
436,w0,delay_is.C.2,6045.102965,2,87.000000,1,COMPLETED_SUCCESSFULLY,6045.104765,26.481000,6071.585765,0.001800,26.482800,1.000068,3-4,-1.000000,""
441,w0,delay_is.B.4,6135.155638,4,64.000000,1,COMPLETED_SUCCESSFULLY,6135.157438,3.993000,6139.150438,0.001800,3.994800,1.000451,14-17,-1.000000,""
442,w0,delay_is.B.4,6158.277684,4,64.000000,1,COMPLETED_SUCCESSFULLY,6158.279484,3.993000,6162.272484,0.001800,3.994800,1.000451,14-17,-1.000000,""
430,w0,delay_ft.C.2,5939.364099,2,399.000000,1,COMPLETED_SUCCESSFULLY,5939.365899,265.800000,6205.165899,0.001800,265.801800,1.000007,7-8,-1.000000,""
447,w0,delay_is.B.4,6210.762886,4,64.000000,1,COMPLETED_SUCCESSFULLY,6210.764686,3.993000,6214.757686,0.001800,3.994800,1.000451,7-8 31-32,-1.000000,""
438,w0,delay_lu.B.2,6081.891330,2,212.000000,1,COMPLETED_SUCCESSFULLY,6081.893130,140.950000,6222.843130,0.001800,140.951800,1.000013,3-4,-1.000000,""
443,w0,delay_ft.C.8,6159.653955,8,141.000000,1,COMPLETED_SUCCESSFULLY,6159.655755,80.710000,6240.365755,0.001800,80.711800,1.000022,18-25,-1.000000,""
450,w0,delay_is.B.2,6243.516601,2,67.000000,1,COMPLETED_SUCCESSFULLY,6243.518401,6.609000,6250.127401,0.001800,6.610800,1.000272,18-19,-1.000000,""
440,w0,delay_lu.B.2,6120.792399,2,212.000000,1,COMPLETED_SUCCESSFULLY,6120.794199,140.950000,6261.744199,0.001800,140.951800,1.000013,12-13,-1.000000,""
444,w0,delay_lu.B.4,6179.953084,4,148.000000,1,COMPLETED_SUCCESSFULLY,6179.954884,87.690000,6267.644884,0.001800,87.691800,1.000021,14-17,-1.000000,""
435,w0,delay_ft.C.2,6019.010241,2,399.000000,1,COMPLETED_SUCCESSFULLY,6019.012041,265.800000,6284.812041,0.001800,265.801800,1.000007,2 10,-1.000000,""
445,w0,delay_ft.B.1,6199.687533,1,149.000000,1,COMPLETED_SUCCESSFULLY,6199.689333,88.510000,6288.199333,0.001800,88.511800,1.000020,26,-1.000000,""
451,w0,delay_ft.B.4,6253.513216,4,96.000000,1,COMPLETED_SUCCESSFULLY,6253.515016,35.932000,6289.447016,0.001800,35.933800,1.000050,18-21,-1.000000,""
415,w0,delay_lu.C.2,5736.373173,2,891.000000,1,COMPLETED_SUCCESSFULLY,5736.374973,593.590000,6329.964973,0.001800,593.591800,1.000003,29-30,-1.000000,""
456,w0,delay_ft.B.16,6330.979119,16,71.000000,1,COMPLETED_SUCCESSFULLY,6330.980919,10.346000,6341.326919,0.001800,10.347800,1.000174,16-26 29-33,-1.000000,""
431,w0,delay_ft.C.1,5961.514130,1,580.000000,1,COMPLETED_SUCCESSFULLY,5961.515930,386.480000,6347.995930,0.001800,386.481800,1.000005,9,-1.000000,""
454,w0,delay_ft.B.2,6287.512907,2,123.000000,1,COMPLETED_SUCCESSFULLY,6287.514707,62.080000,6349.594707,0.001800,62.081800,1.000029,2 10,-1.000000,""
458,w0,delay_is.B.4,6359.208158,4,64.000000,1,COMPLETED_SUCCESSFULLY,6359.209958,3.993000,6363.202958,0.001800,3.994800,1.000451,2 9-10 18,-1.000000,""
464,w0,delay_is.C.2,6425.995199,2,87.000000,1,COMPLETED_SUCCESSFULLY,6425.996999,26.481000,6452.477999,0.001800,26.482800,1.000068,25-26,-1.000000,""
